id,quality_grade,image_url,scientific_name,common_name,class_name
181761266,research,https://static.inaturalist.org/photos/316776833/medium.jpg,Fringilla coelebs,Зяблик,brambling
181761306,research,https://static.inaturalist.org/photos/316778787/medium.jpg,Fringilla coelebs,Зяблик,brambling
181806919,research,https://inaturalist-open-data.s3.amazonaws.com/photos/316868492/medium.jpg,Fringilla coelebs,Зяблик,brambling
182354885,research,https://inaturalist-open-data.s3.amazonaws.com/photos/317930531/medium.jpg,Fringilla coelebs,Зяблик,brambling
182937993,research,https://static.inaturalist.org/photos/319061827/medium.jpg,Fringilla coelebs,Зяблик,brambling
183865092,research,https://inaturalist-open-data.s3.amazonaws.com/photos/320841888/medium.jpeg,Fringilla coelebs,Зяблик,brambling
184305252,research,https://inaturalist-open-data.s3.amazonaws.com/photos/321694027/medium.jpg,Fringilla coelebs,Зяблик,brambling
184724873,research,https://static.inaturalist.org/photos/322482798/medium.jpg,Fringilla coelebs,Зяблик,brambling
185300842,research,https://static.inaturalist.org/photos/323599332/medium.jpg,Fringilla coelebs,Зяблик,brambling
186463022,research,https://inaturalist-open-data.s3.amazonaws.com/photos/325858657/medium.jpeg,Fringilla coelebs,Зяблик,brambling
186463056,research,https://inaturalist-open-data.s3.amazonaws.com/photos/325862632/medium.jpeg,Fringilla coelebs,Зяблик,brambling
194213409,research,https://inaturalist-open-data.s3.amazonaws.com/photos/341325479/medium.jpg,Fringilla coelebs,Зяблик,brambling
196376455,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345709990/medium.jpeg,Fringilla coelebs,Зяблик,brambling
196376472,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345712845/medium.jpeg,Fringilla coelebs,Зяблик,brambling
196376489,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345715008/medium.jpeg,Fringilla coelebs,Зяблик,brambling
196376501,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345716958/medium.jpeg,Fringilla coelebs,Зяблик,brambling
197257918,research,https://inaturalist-open-data.s3.amazonaws.com/photos/347375251/medium.jpeg,Fringilla coelebs,Зяблик,brambling
198302313,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349478397/medium.jpeg,Fringilla coelebs,Зяблик,brambling
198302328,research,https://inaturalist-open-data.s3.amazonaws.com/photos/349478929/medium.jpeg,Fringilla coelebs,Зяблик,brambling
199668879,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352156043/medium.jpeg,Fringilla coelebs,Зяблик,brambling
199678807,research,https://inaturalist-open-data.s3.amazonaws.com/photos/352176863/medium.jpeg,Fringilla coelebs,Зяблик,brambling
200196241,research,https://inaturalist-open-data.s3.amazonaws.com/photos/353136428/medium.jpg,Fringilla coelebs,Зяблик,brambling
204511279,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361500524/medium.jpeg,Fringilla coelebs,Зяблик,brambling
204623884,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361704965/medium.jpg,Fringilla coelebs,Зяблик,brambling
204774122,research,https://inaturalist-open-data.s3.amazonaws.com/photos/361985669/medium.jpeg,Fringilla coelebs,Зяблик,brambling
204948482,research,https://static.inaturalist.org/photos/362316038/medium.jpg,Fringilla coelebs,Зяблик,brambling
205239075,research,https://static.inaturalist.org/photos/362869844/medium.jpg,Fringilla coelebs,Зяблик,brambling
205346710,research,https://inaturalist-open-data.s3.amazonaws.com/photos/363082725/medium.jpeg,Fringilla coelebs,Зяблик,brambling
205346850,research,https://inaturalist-open-data.s3.amazonaws.com/photos/363082903/medium.jpeg,Fringilla coelebs,Зяблик,brambling
205508346,research,https://static.inaturalist.org/photos/363386239/medium.jpg,Fringilla coelebs,Зяблик,brambling
206306067,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364870250/medium.jpeg,Fringilla coelebs,Зяблик,brambling
206306076,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364871012/medium.jpeg,Fringilla coelebs,Зяблик,brambling
206306091,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364871632/medium.jpeg,Fringilla coelebs,Зяблик,brambling
206306107,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364876194/medium.jpeg,Fringilla coelebs,Зяблик,brambling
206306126,research,https://inaturalist-open-data.s3.amazonaws.com/photos/364877095/medium.jpeg,Fringilla coelebs,Зяблик,brambling
206652239,research,https://static.inaturalist.org/photos/365445102/medium.jpg,Fringilla coelebs,Зяблик,brambling
206652240,research,https://static.inaturalist.org/photos/365445365/medium.jpg,Fringilla coelebs,Зяблик,brambling
207224968,research,https://static.inaturalist.org/photos/366518086/medium.jpg,Fringilla coelebs,Зяблик,brambling
207647058,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367302467/medium.jpeg,Fringilla coelebs,Зяблик,brambling
207647068,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367303902/medium.jpeg,Fringilla coelebs,Зяблик,brambling
207647075,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367304366/medium.jpeg,Fringilla coelebs,Зяблик,brambling
207647076,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367304440/medium.jpeg,Fringilla coelebs,Зяблик,brambling
207733924,research,https://inaturalist-open-data.s3.amazonaws.com/photos/367479398/medium.jpeg,Fringilla coelebs,Зяблик,brambling
207790952,research,https://static.inaturalist.org/photos/367581657/medium.jpg,Fringilla coelebs,Зяблик,brambling
208053506,research,https://inaturalist-open-data.s3.amazonaws.com/photos/368077313/medium.jpeg,Fringilla coelebs,Зяблик,brambling
208265239,research,https://static.inaturalist.org/photos/368469678/medium.jpg,Fringilla coelebs,Зяблик,brambling
210706962,research,https://static.inaturalist.org/photos/372655652/medium.jpg,Fringilla coelebs,Зяблик,brambling
212337211,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375237803/medium.jpeg,Fringilla coelebs,Зяблик,brambling
212337223,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375238321/medium.jpeg,Fringilla coelebs,Зяблик,brambling
212337227,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375238701/medium.jpeg,Fringilla coelebs,Зяблик,brambling
212337240,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375241152/medium.jpeg,Fringilla coelebs,Зяблик,brambling
212342571,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375248781/medium.jpeg,Fringilla coelebs,Зяблик,brambling
212342572,research,https://inaturalist-open-data.s3.amazonaws.com/photos/375249529/medium.jpeg,Fringilla coelebs,Зяблик,brambling
212349709,research,https://static.inaturalist.org/photos/375266067/medium.jpg,Fringilla coelebs,Зяблик,brambling
214441122,research,https://static.inaturalist.org/photos/379032523/medium.jpg,Fringilla coelebs,Зяблик,brambling
215094973,research,https://static.inaturalist.org/photos/380248740/medium.jpeg,Fringilla coelebs,Зяблик,brambling
216371284,research,https://static.inaturalist.org/photos/382652075/medium.jpg,Fringilla coelebs,Зяблик,brambling
216406448,research,https://static.inaturalist.org/photos/382719168/medium.jpeg,Fringilla coelebs,Зяблик,brambling
216406449,research,https://static.inaturalist.org/photos/382720591/medium.jpeg,Fringilla coelebs,Зяблик,brambling
216406450,research,https://static.inaturalist.org/photos/382721272/medium.jpeg,Fringilla coelebs,Зяблик,brambling
217573991,research,https://inaturalist-open-data.s3.amazonaws.com/photos/384916252/medium.jpg,Fringilla coelebs,Зяблик,brambling
220511113,research,https://static.inaturalist.org/photos/390416985/medium.jpg,Fringilla coelebs,Зяблик,brambling
220724583,research,https://inaturalist-open-data.s3.amazonaws.com/photos/390813710/medium.jpg,Fringilla coelebs,Зяблик,brambling
221585821,research,https://static.inaturalist.org/photos/392414198/medium.jpg,Fringilla coelebs,Зяблик,brambling
222066022,research,https://static.inaturalist.org/photos/393320090/medium.jpg,Fringilla coelebs,Зяблик,brambling
223376026,research,https://static.inaturalist.org/photos/395781764/medium.jpg,Fringilla coelebs,Зяблик,brambling
225317014,research,https://static.inaturalist.org/photos/399458828/medium.jpg,Fringilla coelebs,Зяблик,brambling
225497755,research,https://inaturalist-open-data.s3.amazonaws.com/photos/399808001/medium.jpeg,Fringilla coelebs,Зяблик,brambling
226215192,research,https://static.inaturalist.org/photos/401161228/medium.jpg,Fringilla coelebs,Зяблик,brambling
226215194,research,https://static.inaturalist.org/photos/401160866/medium.jpg,Fringilla coelebs,Зяблик,brambling
226748529,research,https://static.inaturalist.org/photos/402173476/medium.jpg,Fringilla coelebs,Зяблик,brambling
226956956,research,https://static.inaturalist.org/photos/402563066/medium.jpg,Fringilla coelebs,Зяблик,brambling
227471663,research,https://inaturalist-open-data.s3.amazonaws.com/photos/403545364/medium.jpg,Fringilla coelebs,Зяблик,brambling
229839281,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408029845/medium.jpeg,Fringilla coelebs,Зяблик,brambling
230296223,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408898191/medium.jpeg,Fringilla coelebs,Зяблик,brambling
230297199,research,https://inaturalist-open-data.s3.amazonaws.com/photos/408899592/medium.jpeg,Fringilla coelebs,Зяблик,brambling
234321430,research,https://inaturalist-open-data.s3.amazonaws.com/photos/416542842/medium.jpg,Fringilla coelebs,Зяблик,brambling
234736874,research,https://inaturalist-open-data.s3.amazonaws.com/photos/417354007/medium.jpeg,Fringilla coelebs,Зяблик,brambling
235083601,research,https://static.inaturalist.org/photos/418021550/medium.jpg,Fringilla coelebs,Зяблик,brambling
235144873,research,https://inaturalist-open-data.s3.amazonaws.com/photos/418141784/medium.jpeg,Fringilla coelebs,Зяблик,brambling
237439046,research,https://inaturalist-open-data.s3.amazonaws.com/photos/422571401/medium.jpg,Fringilla coelebs,Зяблик,brambling
237635674,research,https://inaturalist-open-data.s3.amazonaws.com/photos/422935070/medium.jpg,Fringilla coelebs,Зяблик,brambling
239240522,research,https://static.inaturalist.org/photos/426052149/medium.jpg,Fringilla coelebs,Зяблик,brambling
244349210,research,https://inaturalist-open-data.s3.amazonaws.com/photos/435842734/medium.jpg,Fringilla coelebs,Зяблик,brambling
258016638,research,https://static.inaturalist.org/photos/462859017/medium.jpeg,Fringilla coelebs,Зяблик,brambling
267931436,research,https://static.inaturalist.org/photos/481546852/medium.jpg,Fringilla coelebs,Зяблик,brambling
268257466,research,https://static.inaturalist.org/photos/482166880/medium.jpg,Fringilla coelebs,Зяблик,brambling
268752934,research,https://inaturalist-open-data.s3.amazonaws.com/photos/483121397/medium.jpg,Fringilla coelebs,Зяблик,brambling
268757614,research,https://inaturalist-open-data.s3.amazonaws.com/photos/483130286/medium.jpg,Fringilla coelebs,Зяблик,brambling
268758153,research,https://inaturalist-open-data.s3.amazonaws.com/photos/483131501/medium.jpg,Fringilla coelebs,Зяблик,brambling
269147331,research,https://static.inaturalist.org/photos/483887443/medium.jpg,Fringilla coelebs,Зяблик,brambling
269638341,research,https://static.inaturalist.org/photos/484805868/medium.jpeg,Fringilla coelebs,Зяблик,brambling
270248277,research,https://static.inaturalist.org/photos/485990089/medium.jpg,Fringilla coelebs,Зяблик,brambling
270248287,research,https://static.inaturalist.org/photos/485990672/medium.jpg,Fringilla coelebs,Зяблик,brambling
270248289,research,https://static.inaturalist.org/photos/485990786/medium.jpg,Fringilla coelebs,Зяблик,brambling
270670580,research,https://static.inaturalist.org/photos/486798735/medium.jpg,Fringilla coelebs,Зяблик,brambling
271047251,research,https://static.inaturalist.org/photos/487515080/medium.jpg,Fringilla coelebs,Зяблик,brambling
271571265,research,https://inaturalist-open-data.s3.amazonaws.com/photos/488505708/medium.jpg,Fringilla coelebs,Зяблик,brambling
271736753,research,https://inaturalist-open-data.s3.amazonaws.com/photos/488818933/medium.jpg,Fringilla coelebs,Зяблик,brambling
272263397,research,https://inaturalist-open-data.s3.amazonaws.com/photos/489810365/medium.jpeg,Fringilla coelebs,Зяблик,brambling
273179714,research,https://static.inaturalist.org/photos/491371085/medium.jpg,Fringilla coelebs,Зяблик,brambling
273179786,research,https://static.inaturalist.org/photos/491374589/medium.jpg,Fringilla coelebs,Зяблик,brambling
273886512,research,https://inaturalist-open-data.s3.amazonaws.com/photos/492487316/medium.jpg,Fringilla coelebs,Зяблик,brambling
275105388,research,https://inaturalist-open-data.s3.amazonaws.com/photos/494414758/medium.jpg,Fringilla coelebs,Зяблик,brambling
275537892,research,https://static.inaturalist.org/photos/495091133/medium.jpeg,Fringilla coelebs,Зяблик,brambling
275552189,research,https://static.inaturalist.org/photos/495112304/medium.jpeg,Fringilla coelebs,Зяблик,brambling
276201093,research,https://inaturalist-open-data.s3.amazonaws.com/photos/496063750/medium.jpg,Fringilla coelebs,Зяблик,brambling
276586083,research,https://static.inaturalist.org/photos/496669168/medium.jpg,Fringilla coelebs,Зяблик,brambling
277278126,research,https://inaturalist-open-data.s3.amazonaws.com/photos/497890765/medium.jpeg,Fringilla coelebs,Зяблик,brambling
278092128,research,https://static.inaturalist.org/photos/499326303/medium.jpg,Fringilla coelebs,Зяблик,brambling
278730354,research,https://static.inaturalist.org/photos/500489127/medium.jpg,Fringilla coelebs,Зяблик,brambling
279212568,research,https://inaturalist-open-data.s3.amazonaws.com/photos/501375414/medium.jpeg,Fringilla coelebs,Зяблик,brambling
279260712,research,https://static.inaturalist.org/photos/501459042/medium.jpg,Fringilla coelebs,Зяблик,brambling
280347285,research,https://inaturalist-open-data.s3.amazonaws.com/photos/503498464/medium.jpeg,Fringilla coelebs,Зяблик,brambling
280350021,research,https://inaturalist-open-data.s3.amazonaws.com/photos/503503507/medium.jpg,Fringilla coelebs,Зяблик,brambling
280606365,research,https://static.inaturalist.org/photos/503986736/medium.jpg,Fringilla coelebs,Зяблик,brambling
280977258,research,https://static.inaturalist.org/photos/504703978/medium.jpg,Fringilla coelebs,Зяблик,brambling
282147386,research,https://static.inaturalist.org/photos/506877651/medium.jpg,Fringilla coelebs,Зяблик,brambling
282888546,research,https://static.inaturalist.org/photos/508272303/medium.jpg,Fringilla coelebs,Зяблик,brambling
283647450,research,https://static.inaturalist.org/photos/509679428/medium.jpg,Fringilla coelebs,Зяблик,brambling
283740549,research,https://inaturalist-open-data.s3.amazonaws.com/photos/509859271/medium.jpg,Fringilla coelebs,Зяблик,brambling
283925524,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510212382/medium.jpg,Fringilla coelebs,Зяблик,brambling
283935150,research,https://inaturalist-open-data.s3.amazonaws.com/photos/510230950/medium.jpg,Fringilla coelebs,Зяблик,brambling
285105920,research,https://static.inaturalist.org/photos/512441540/medium.jpg,Fringilla coelebs,Зяблик,brambling
285410917,research,https://static.inaturalist.org/photos/512999423/medium.jpg,Fringilla coelebs,Зяблик,brambling
285608051,research,https://inaturalist-open-data.s3.amazonaws.com/photos/513376327/medium.jpg,Fringilla coelebs,Зяблик,brambling
287689042,research,https://inaturalist-open-data.s3.amazonaws.com/photos/517259935/medium.jpg,Fringilla coelebs,Зяблик,brambling
287689054,research,https://inaturalist-open-data.s3.amazonaws.com/photos/517262233/medium.jpg,Fringilla coelebs,Зяблик,brambling
289803257,research,https://inaturalist-open-data.s3.amazonaws.com/photos/521276076/medium.jpg,Fringilla coelebs,Зяблик,brambling
290388533,research,https://inaturalist-open-data.s3.amazonaws.com/photos/522389096/medium.jpg,Fringilla coelebs,Зяблик,brambling
296510541,research,https://inaturalist-open-data.s3.amazonaws.com/photos/533908300/medium.jpg,Fringilla coelebs,Зяблик,brambling
297359367,research,https://inaturalist-open-data.s3.amazonaws.com/photos/535511320/medium.jpg,Fringilla coelebs,Зяблик,brambling
300120402,research,https://inaturalist-open-data.s3.amazonaws.com/photos/540726443/medium.jpg,Fringilla coelebs,Зяблик,brambling
304269082,research,https://static.inaturalist.org/photos/548487802/medium.jpg,Fringilla coelebs,Зяблик,brambling
305753496,research,https://inaturalist-open-data.s3.amazonaws.com/photos/551319049/medium.jpg,Fringilla coelebs,Зяблик,brambling
306220197,research,https://static.inaturalist.org/photos/552205841/medium.jpg,Fringilla coelebs,Зяблик,brambling
307219498,research,https://inaturalist-open-data.s3.amazonaws.com/photos/554110569/medium.jpg,Fringilla coelebs,Зяблик,brambling
308512292,research,https://static.inaturalist.org/photos/556601969/medium.jpg,Fringilla coelebs,Зяблик,brambling
310049508,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559521926/medium.jpg,Fringilla coelebs,Зяблик,brambling
310049557,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559527679/medium.jpg,Fringilla coelebs,Зяблик,brambling
310049560,research,https://inaturalist-open-data.s3.amazonaws.com/photos/559527954/medium.jpg,Fringilla coelebs,Зяблик,brambling
310494912,research,https://static.inaturalist.org/photos/560386671/medium.jpg,Fringilla coelebs,Зяблик,brambling
311763574,research,https://inaturalist-open-data.s3.amazonaws.com/photos/562817040/medium.jpg,Fringilla coelebs,Зяблик,brambling
311932822,research,https://inaturalist-open-data.s3.amazonaws.com/photos/563139853/medium.jpg,Fringilla coelebs,Зяблик,brambling
312477099,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564179041/medium.jpg,Fringilla coelebs,Зяблик,brambling
312754748,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564715691/medium.jpg,Fringilla coelebs,Зяблик,brambling
312765739,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564736367/medium.jpg,Fringilla coelebs,Зяблик,brambling
312770316,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564745545/medium.jpg,Fringilla coelebs,Зяблик,brambling
312774838,research,https://inaturalist-open-data.s3.amazonaws.com/photos/564754016/medium.jpg,Fringilla coelebs,Зяблик,brambling
313064776,research,https://inaturalist-open-data.s3.amazonaws.com/photos/565315866/medium.jpg,Fringilla coelebs,Зяблик,brambling
314968146,research,https://inaturalist-open-data.s3.amazonaws.com/photos/568938883/medium.jpg,Fringilla coelebs,Зяблик,brambling
315580261,research,https://inaturalist-open-data.s3.amazonaws.com/photos/570097783/medium.jpg,Fringilla coelebs,Зяблик,brambling
317306248,research,https://inaturalist-open-data.s3.amazonaws.com/photos/573354048/medium.jpg,Fringilla coelebs,Зяблик,brambling
317307575,research,https://inaturalist-open-data.s3.amazonaws.com/photos/573356393/medium.jpg,Fringilla coelebs,Зяблик,brambling
317555280,research,https://inaturalist-open-data.s3.amazonaws.com/photos/573830564/medium.jpg,Fringilla coelebs,Зяблик,brambling
318014508,research,https://static.inaturalist.org/photos/574706087/medium.jpg,Fringilla coelebs,Зяблик,brambling
318879925,research,https://static.inaturalist.org/photos/576363856/medium.jpg,Fringilla coelebs,Зяблик,brambling
319182981,research,https://inaturalist-open-data.s3.amazonaws.com/photos/576944159/medium.jpg,Fringilla coelebs,Зяблик,brambling
320356715,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579204495/medium.jpg,Fringilla coelebs,Зяблик,brambling
320495472,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579443479/medium.jpg,Fringilla coelebs,Зяблик,brambling
320495504,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579450623/medium.jpg,Fringilla coelebs,Зяблик,brambling
320495559,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579463021/medium.jpg,Fringilla coelebs,Зяблик,brambling
329700926,research,https://inaturalist-open-data.s3.amazonaws.com/photos/597695478/medium.jpg,Fringilla coelebs,Зяблик,brambling
